date,time,province,engine_size,accident_count,age_group,severity
31/12/2022,16:33:41,Nakhon-Ratchasima, 156cc - 300cc,1.44%,19-24,Injury
30/06/2022,7:00:03,Nakhon-Ratchasima, 400cc - 1000cc,0.63%,19-24,Injury
30/08/2022,22:35:56,Nakhon-Ratchasima,less-than-110cc,24.79%,19-24,Injury
6/10/2022,17:57:21,Surat-Thani, 111cc - 125cc,66.63%,19-24,Injury
6/7/2022,16:24:26,Surat-Thani, 126cc - 150cc,11.37%,19-24,Injury
7/11/2022,18:57:43,Surat-Thani, 156cc - 300cc,0.48%,19-24,Injury
13/07/2022,3:15:08,Surat-Thani, 400cc - 1000cc,0.48%,19-24,Injury
27/03/2022,22:31:54,Surat-Thani,less-than-110cc,20.80%,19-24,Injury
14/01/2022,5:02:45,Surat-Thani,more-than-1000cc,0.12%,19-24,Injury
19/09/2022,9:27:38,Chiang-Mai, 111cc - 125cc,56.91%,25-35,Injury
19/03/2022,8:09:51,Chiang-Mai, 126cc - 150cc,8.76%,25-35,Injury
5/8/2022,1:00:04,Chiang-Mai, 156cc - 300cc,1.08%,25-35,Injury
21/11/2022,0:31:03,Chiang-Mai, 400cc - 1000cc,1.26%,25-35,Injury
18/09/2022,7:25:12,Chiang-Mai,less-than-110cc,31.76%,25-35,Injury
19/02/2022,23:25:23,Chiang-Mai,more-than-1000cc,0.06%,25-35,Injury
26/01/2022,10:01:08,Bangkok, 111cc - 125cc,57.81%,25-35,Injury
24/06/2022,14:42:36,Bangkok, 126cc - 150cc,23.18%,25-35,Injury
21/10/2022,16:43:11,Bangkok, 156cc - 300cc,3.31%,25-35,Injury
10/6/2022,19:50:33,Bangkok, 400cc - 1000cc,1.85%,25-35,Injury
3/5/2022,2:52:27,Bangkok,less-than-110cc,13.27%,25-35,Injury
9/11/2022,19:06:46,Bangkok,more-than-1000cc,0.02%,25-35,Injury
30/09/2022,23:41:04,Kanchanaburi, 111cc - 125cc,57.18%,25-35,Injury
1/6/2022,15:46:33,Kanchanaburi, 126cc - 150cc,10.12%,25-35,Injury
30/04/2022,3:18:41,Kanchanaburi, 156cc - 300cc,3.37%,25-35,Injury
27/05/2022,23:40:30,Kanchanaburi, 400cc - 1000cc,1.47%,25-35,Injury
6/9/2022,5:04:54,Kanchanaburi,less-than-110cc,27.86%,25-35,Injury
2/3/2022,21:27:26,Kanchanaburi,more-than-1000cc,0.00%,25-35,Injury
22/10/2022,17:27:06,Chonburi, 111cc - 125cc,54.08%,25-35,Injury
15/06/2022,17:51:26,Chonburi, 126cc - 150cc,14.93%,25-35,Injury
16/11/2022,20:39:52,Chonburi, 156cc - 300cc,2.10%,25-35,Injury
10/3/2022,20:05:13,Chonburi, 400cc - 1000cc,2.03%,25-35,Injury
13/07/2022,14:15:39,Chonburi,less-than-110cc,17.63%,25-35,Injury
5/7/2022,14:45:07,Chonburi,more-than-1000cc,0.04%,25-35,Injury
9/10/2022,22:55:48,Nakhon-Ratchasima, 111cc - 125cc,57.15%,25-35,Injury
2/5/2022,17:37:12,Nakhon-Ratchasima, 126cc - 150cc,11.61%,25-35,Injury
18/04/2022,8:33:33,Nakhon-Ratchasima, 156cc - 300cc,1.68%,25-35,Injury
2/1/2022,7:23:19,Nakhon-Ratchasima, 400cc - 1000cc,1.39%,25-35,Injury
21/07/2022,10:31:16,Nakhon-Ratchasima,less-than-110cc,27.92%,25-35,Injury
15/06/2022,14:10:52,Nakhon-Ratchasima,more-than-1000cc,0.04%,25-35,Injury
1/2/2022,17:29:28,Surat-Thani, 111cc - 125cc,63.48%,25-35,Injury
26/11/2022,14:44:13,Surat-Thani, 126cc - 150cc,11.46%,25-35,Injury
22/12/2022,3:46:43,Surat-Thani, 156cc - 300cc,0.42%,25-35,Injury
2/6/2022,22:43:30,Surat-Thani, 400cc - 1000cc,0.96%,25-35,Injury
16/10/2022,15:11:00,Surat-Thani,less-than-110cc,23.57%,25-35,Injury
28/05/2022,15:07:07,Surat-Thani,more-than-1000cc,0.00%,25-35,Injury
27/05/2022,17:16:36,Chiang-Mai, 111cc - 125cc,55.53%,36-60,Injury
4/6/2022,16:05:10,Chiang-Mai, 126cc - 150cc,5.60%,36-60,Injury
4/2/2022,14:02:14,Chiang-Mai, 156cc - 300cc,0.42%,36-60,Injury
8/11/2022,21:22:55,Chiang-Mai, 400cc - 1000cc,0.77%,36-60,Injury
14/06/2022,22:37:32,Chiang-Mai,less-than-110cc,37.55%,36-60,Injury
26/03/2022,9:13:00,Chiang-Mai,more-than-1000cc,0.02%,36-60,Injury
4/6/2022,3:07:15,Bangkok, 111cc - 125cc,62.82%,36-60,Injury
26/08/2022,11:39:27,Bangkok, 126cc - 150cc,15.74%,36-60,Injury
24/09/2022,16:35:52,Bangkok, 156cc - 300cc,1.43%,36-60,Injury
8/10/2022,7:00:21,Bangkok, 400cc - 1000cc,0.82%,36-60,Injury
17/02/2022,14:10:08,Bangkok,less-than-110cc,18.71%,36-60,Injury
17/11/2022,1:53:52,Bangkok,more-than-1000cc,0.07%,36-60,Injury
19/10/2022,8:50:44,Kanchanaburi, 111cc - 125cc,54.36%,36-60,Injury
29/11/2022,4:54:50,Kanchanaburi, 126cc - 150cc,4.01%,36-60,Injury
11/5/2022,8:46:51,Kanchanaburi, 156cc - 300cc,0.39%,36-60,Injury
20/09/2022,5:10:03,Kanchanaburi, 400cc - 1000cc,0.71%,36-60,Injury
15/01/2022,10:13:36,Kanchanaburi,less-than-110cc,40.14%,36-60,Injury
8/7/2022,14:20:58,Kanchanaburi,more-than-1000cc,0.31%,36-60,Injury
9/7/2022,4:33:46,Chonburi, 111cc - 125cc,57.44%,36-60,Injury
1/1/2022,20:06:10,Chonburi, 126cc - 150cc,8.90%,36-60,Injury
27/06/2022,0:05:15,Chonburi, 156cc - 300cc,0.86%,36-60,Injury
23/09/2022,9:07:40,Chonburi, 400cc - 1000cc,1.04%,36-60,Injury
3/11/2022,23:39:07,Chonburi,less-than-110cc,24.78%,36-60,Injury
26/03/2022,4:46:09,Chonburi,more-than-1000cc,0.17%,36-60,Injury
18/12/2022,2:54:32,Nakhon-Ratchasima, 111cc - 125cc,57.76%,36-60,Injury
20/04/2022,21:22:00,Nakhon-Ratchasima, 126cc - 150cc,4.09%,36-60,Injury
28/03/2022,6:00:25,Nakhon-Ratchasima, 156cc - 300cc,0.40%,36-60,Injury
24/10/2022,7:30:21,Nakhon-Ratchasima, 400cc - 1000cc,0.62%,36-60,Injury
17/11/2022,21:19:26,Nakhon-Ratchasima,less-than-110cc,37.01%,36-60,Injury
28/08/2022,19:30:27,Nakhon-Ratchasima,more-than-1000cc,0.05%,36-60,Injury
30/08/2022,5:58:39,Surat-Thani, 111cc - 125cc,62.95%,36-60,Injury
11/2/2022,17:54:09,Surat-Thani, 126cc - 150cc,5.98%,36-60,Injury
5/5/2022,18:46:09,Surat-Thani, 156cc - 300cc,0.55%,36-60,Injury
8/3/2022,0:22:27,Surat-Thani, 400cc - 1000cc,0.49%,36-60,Injury
27/12/2022,13:42:20,Surat-Thani,less-than-110cc,29.65%,36-60,Injury
9/4/2022,20:00:37,Surat-Thani,more-than-1000cc,0.18%,36-60,Injury
26/05/2022,0:21:46,Chiang-Mai, 111cc - 125cc,47.66%,60++,Injury
23/07/2022,19:55:29,Chiang-Mai, 126cc - 150cc,2.88%,60++,Injury
22/09/2022,11:28:18,Chiang-Mai, 156cc - 300cc,0.26%,60++,Injury
29/04/2022,2:20:22,Chiang-Mai, 400cc - 1000cc,0.77%,60++,Injury
15/10/2022,20:54:43,Chiang-Mai,less-than-110cc,48.43%,60++,Injury
26/02/2022,10:51:24,Chiang-Mai,more-than-1000cc,0.00%,60++,Injury
6/11/2022,0:23:15,Bangkok, 111cc - 125cc,65.12%,60++,Injury
9/7/2022,21:53:09,Bangkok, 126cc - 150cc,9.72%,60++,Injury
30/09/2022,13:47:12,Bangkok, 156cc - 300cc,0.85%,60++,Injury
2/5/2022,8:36:50,Bangkok, 400cc - 1000cc,0.26%,60++,Injury
19/08/2022,6:15:58,Bangkok,less-than-110cc,23.76%,60++,Injury
12/7/2022,13:19:46,Bangkok,more-than-1000cc,0.06%,60++,Injury
8/11/2022,11:16:53,Kanchanaburi, 111cc - 125cc,52.30%,60++,Injury
19/12/2022,12:30:22,Kanchanaburi, 126cc - 150cc,1.88%,60++,Injury
23/05/2022,17:08:46,Kanchanaburi, 156cc - 300cc,0.00%,60++,Injury
30/08/2022,14:27:01,Kanchanaburi, 400cc - 1000cc,0.21%,60++,Injury
9/4/2022,18:35:10,Kanchanaburi,less-than-110cc,45.40%,60++,Injury
15/12/2022,4:37:02,Kanchanaburi,more-than-1000cc,0.00%,60++,Injury
5/6/2022,16:27:58,Chonburi, 111cc - 125cc,53.78%,60++,Injury
7/11/2022,0:45:13,Chonburi, 126cc - 150cc,5.18%,60++,Injury
14/05/2022,9:04:21,Chonburi, 156cc - 300cc,0.80%,60++,Injury
17/11/2022,6:42:54,Chonburi, 400cc - 1000cc,0.40%,60++,Injury
6/5/2022,13:08:00,Chonburi,less-than-110cc,34.36%,60++,Injury
16/04/2022,20:23:45,Chonburi,more-than-1000cc,0.00%,60++,Injury
10/10/2022,2:37:31,Nakhon-Ratchasima, 111cc - 125cc,51.23%,60++,Injury
17/02/2022,3:35:26,Nakhon-Ratchasima, 126cc - 150cc,2.66%,60++,Injury
28/06/2022,15:54:00,Nakhon-Ratchasima, 156cc - 300cc,0.07%,60++,Injury
28/11/2022,14:23:20,Nakhon-Ratchasima, 400cc - 1000cc,0.07%,60++,Injury
14/07/2022,8:37:13,Nakhon-Ratchasima,less-than-110cc,45.83%,60++,Injury
13/02/2022,23:58:51,Nakhon-Ratchasima,more-than-1000cc,0.00%,60++,Injury
14/02/2022,17:23:19,Surat-Thani, 111cc - 125cc,56.03%,60++,Injury
27/11/2022,22:20:54,Surat-Thani, 126cc - 150cc,3.55%,60++,Injury
21/10/2022,9:14:58,Surat-Thani, 156cc - 300cc,0.00%,60++,Injury
22/08/2022,11:06:03,Surat-Thani, 400cc - 1000cc,0.18%,60++,Injury
29/12/2022,5:39:37,Surat-Thani,less-than-110cc,40.25%,60++,Injury
2/10/2022,14:15:27,Surat-Thani,more-than-1000cc,0.00%,60++,Injury
4/5/2023,13:15:05,Chiang-Mai, 111cc - 125cc,49.12%,14-Jan,Dead
13/04/2023,14:18:00,Chiang-Mai, 126cc - 150cc,1.75%,14-Jan,Dead
11/4/2023,22:35:14,Chiang-Mai, 156cc - 300cc,0.00%,14-Jan,Dead
30/11/2023,2:43:11,Chiang-Mai, 400cc - 1000cc,1.75%,14-Jan,Dead
4/4/2023,5:36:31,Bangkok,less-than-110cc,47.37%,14-Jan,Dead
10/6/2023,10:52:50,Bangkok, 111cc - 125cc,70.97%,14-Jan,Dead
7/12/2023,1:43:32,Bangkok, 126cc - 150cc,19.35%,14-Jan,Dead
14/08/2023,21:51:13,Bangkok,less-than-110cc,0.00%,14-Jan,Dead
23/02/2023,16:45:26,Bangkok,less-than-110cc,9.68%,14-Jan,Dead
27/07/2023,6:10:06,Kanchanaburi,more-than-1000cc,0.00%,14-Jan,Dead
17/03/2023,20:09:23,Kanchanaburi, 111cc - 125cc,50.00%,14-Jan,Dead
7/1/2023,18:37:36,Kanchanaburi, 126cc - 150cc,0.00%,14-Jan,Dead
8/4/2023,6:36:29,Kanchanaburi, 400cc - 1000cc,0.00%,14-Jan,Dead
24/01/2023,17:24:25,Kanchanaburi,less-than-110cc,50.00%,14-Jan,Dead
9/1/2023,6:03:28,Chonburi, 111cc - 125cc,58.62%,14-Jan,Dead
14/02/2023,2:51:42,Chonburi, 126cc - 150cc,6.90%,14-Jan,Dead
13/01/2023,0:10:54,Chonburi, 156cc - 300cc,3.45%,14-Jan,Dead
9/3/2023,20:05:01,Chonburi,more-than-1000cc,27.59%,14-Jan,Dead
12/9/2023,19:56:01,Chonburi,more-than-1000cc,0.00%,14-Jan,Dead
22/05/2023,18:57:49,Nakhon-Ratchasima, 111cc - 125cc,58.33%,14-Jan,Dead
15/09/2023,19:07:49,Nakhon-Ratchasima, 126cc - 150cc,4.17%,14-Jan,Dead
22/02/2023,13:57:16,Surat-Thani,less-than-110cc,37.50%,14-Jan,Dead
24/01/2023,7:47:51,Surat-Thani, 111cc - 125cc,80.00%,14-Jan,Dead
1/6/2023,13:32:19,Surat-Thani, 126cc - 150cc,0.00%,14-Jan,Dead
14/03/2023,0:31:35,Surat-Thani,less-than-110cc,20.00%,14-Jan,Dead
25/08/2023,11:59:33,Chiang-Mai, 111cc - 125cc,80.00%,15-19,Dead
2/8/2023,8:52:37,Chiang-Mai, 126cc - 150cc,6.67%,15-19,Dead
20/09/2023,2:47:37,Chiang-Mai, 156cc - 300cc,0.00%,15-19,Dead
18/03/2023,6:38:21,Chiang-Mai, 400cc - 1000cc,0.00%,15-19,Dead
20/11/2023,13:09:40,Chiang-Mai,less-than-110cc,13.33%,15-19,Dead
17/05/2023,18:07:03,Bangkok, 111cc - 125cc,65.63%,15-19,Dead
30/04/2023,11:10:50,Bangkok, 126cc - 150cc,31.25%,15-19,Dead
2/7/2023,23:42:30,Bangkok, 156cc - 300cc,0.00%,15-19,Dead
30/05/2023,23:29:06,Bangkok, 400cc - 1000cc,0.00%,15-19,Dead
24/10/2023,13:07:28,Bangkok,less-than-110cc,3.13%,15-19,Dead
18/12/2023,18:43:17,Kanchanaburi, 111cc - 125cc,85.71%,15-19,Dead
7/7/2023,12:28:16,Kanchanaburi, 126cc - 150cc,0.00%,15-19,Dead
2/5/2023,21:39:41,Kanchanaburi,less-than-110cc,14.29%,15-19,Dead
26/08/2023,8:19:02,Chonburi, 111cc - 125cc,76.00%,15-19,Dead
23/10/2023,8:34:01,Chonburi, 126cc - 150cc,4.00%,15-19,Dead
22/07/2023,19:29:28,Chonburi, 400cc - 1000cc,0.00%,15-19,Dead
19/02/2023,11:03:27,Chonburi,less-than-110cc,20.00%,15-19,Dead
24/04/2023,6:23:12,Nakhon-Ratchasima, 111cc - 125cc,75.00%,15-19,Dead
31/03/2023,20:04:41,Nakhon-Ratchasima, 126cc - 150cc,3.13%,15-19,Dead
25/11/2023,10:49:18,Nakhon-Ratchasima, 156cc - 300cc,3.13%,15-19,Dead
16/02/2023,3:32:06,Nakhon-Ratchasima,less-than-110cc,18.75%,15-19,Dead
16/02/2023,11:37:52,Surat-Thani, 111cc - 125cc,66.67%,15-19,Dead
13/02/2023,6:31:30,Surat-Thani,less-than-110cc,33.33%,15-19,Dead
12/7/2023,12:45:49,Chiang-Mai, 111cc - 125cc,48.53%,19-24,Dead
16/04/2023,15:37:36,Chiang-Mai, 126cc - 150cc,19.12%,19-24,Dead
15/01/2023,6:08:34,Chiang-Mai, 156cc - 300cc,2.94%,19-24,Dead
23/11/2023,10:55:57,Chiang-Mai, 400cc - 1000cc,0.00%,19-24,Dead
25/10/2023,9:24:11,Chiang-Mai,less-than-110cc,29.41%,19-24,Dead
14/10/2023,22:21:29,Bangkok, 111cc - 125cc,49.48%,19-24,Dead
5/1/2023,7:18:30,Bangkok, 126cc - 150cc,29.90%,19-24,Dead
28/06/2023,22:14:43,Bangkok, 156cc - 300cc,3.09%,19-24,Dead
1/3/2023,17:20:30,Bangkok, 400cc - 1000cc,4.12%,19-24,Dead
13/06/2023,6:34:38,Bangkok,less-than-110cc,12.37%,19-24,Dead
31/01/2023,12:31:12,Bangkok,more-than-1000cc,0.00%,19-24,Dead
12/2/2023,18:34:40,Kanchanaburi, 111cc - 125cc,50.00%,19-24,Dead
10/6/2023,18:09:40,Kanchanaburi, 126cc - 150cc,10.00%,19-24,Dead
11/1/2023,9:40:06,Kanchanaburi, 156cc - 300cc,0.00%,19-24,Dead
25/04/2023,20:42:21,Kanchanaburi, 400cc - 1000cc,0.00%,19-24,Dead
1/8/2023,3:21:12,Kanchanaburi,less-than-110cc,40.00%,19-24,Dead
21/06/2023,8:03:28,Chonburi, 111cc - 125cc,40.91%,19-24,Dead
9/5/2023,15:44:29,Chonburi, 126cc - 150cc,25.76%,19-24,Dead
19/11/2023,21:43:03,Chonburi, 156cc - 300cc,3.03%,19-24,Dead
28/05/2023,6:20:11,Chonburi, 400cc - 1000cc,6.06%,19-24,Dead
4/2/2023,21:40:43,Chonburi,less-than-110cc,19.70%,19-24,Dead
7/3/2023,17:52:24,Chonburi,more-than-1000cc,0.00%,19-24,Dead
25/03/2023,6:40:29,Nakhon-Ratchasima, 111cc - 125cc,56.76%,19-24,Dead
13/10/2023,5:53:47,Nakhon-Ratchasima, 126cc - 150cc,13.51%,19-24,Dead
8/7/2023,23:16:08,Nakhon-Ratchasima, 156cc - 300cc,0.00%,19-24,Dead
8/1/2023,11:00:15,Nakhon-Ratchasima, 400cc - 1000cc,8.11%,19-24,Dead
15/06/2023,0:49:23,Nakhon-Ratchasima,less-than-110cc,21.62%,19-24,Dead
18/11/2023,5:28:12,Nakhon-Ratchasima,more-than-1000cc,0.00%,19-24,Dead
23/07/2023,10:03:39,Surat-Thani, 111cc - 125cc,56.25%,19-24,Dead
3/1/2023,19:11:33,Surat-Thani, 126cc - 150cc,18.75%,19-24,Dead
29/03/2023,23:08:47,Surat-Thani, 156cc - 300cc,6.25%,19-24,Dead
22/06/2023,9:05:07,Surat-Thani, 400cc - 1000cc,0.00%,19-24,Dead
13/10/2023,9:49:06,Surat-Thani,less-than-110cc,18.75%,19-24,Dead
11/1/2023,0:33:32,Chiang-Mai, 111cc - 125cc,60.27%,25-35,Dead
14/01/2023,14:19:29,Chiang-Mai, 126cc - 150cc,9.59%,25-35,Dead
10/7/2023,8:33:41,Chiang-Mai, 156cc - 300cc,1.37%,25-35,Dead
30/12/2023,14:51:30,Chiang-Mai, 400cc - 1000cc,5.48%,25-35,Dead
20/04/2023,11:55:17,Chiang-Mai,less-than-110cc,23.29%,25-35,Dead
5/5/2023,7:47:33,Chiang-Mai,more-than-1000cc,0.00%,25-35,Dead
30/08/2023,21:21:01,Bangkok, 111cc - 125cc,50.34%,25-35,Dead
29/01/2023,11:06:00,Bangkok, 126cc - 150cc,21.48%,25-35,Dead
2/2/2023,19:30:17,Bangkok, 156cc - 300cc,7.38%,25-35,Dead
4/4/2023,6:31:14,Bangkok, 400cc - 1000cc,6.04%,25-35,Dead
8/12/2023,19:28:53,Bangkok,less-than-110cc,12.75%,25-35,Dead
12/7/2023,15:57:35,Bangkok,more-than-1000cc,0.00%,25-35,Dead
11/4/2023,9:34:21,Kanchanaburi, 111cc - 125cc,53.33%,25-35,Dead
12/8/2023,7:06:55,Kanchanaburi, 126cc - 150cc,6.67%,25-35,Dead
23/02/2023,11:21:56,Kanchanaburi, 156cc - 300cc,6.67%,25-35,Dead
4/2/2023,7:31:11,Kanchanaburi, 400cc - 1000cc,0.00%,25-35,Dead
3/11/2023,9:31:34,Kanchanaburi,less-than-110cc,33.33%,25-35,Dead
24/03/2023,8:47:48,Kanchanaburi,more-than-1000cc,0.00%,25-35,Dead
24/08/2023,9:51:19,Chonburi, 111cc - 125cc,53.77%,25-35,Dead
14/03/2023,5:44:59,Chonburi, 126cc - 150cc,17.92%,25-35,Dead
16/06/2023,22:29:41,Chonburi, 156cc - 300cc,6.60%,25-35,Dead
15/05/2023,2:23:12,Chonburi, 400cc - 1000cc,3.77%,25-35,Dead
17/04/2023,4:19:57,Chonburi,less-than-110cc,14.15%,25-35,Dead
8/4/2023,4:26:56,Chonburi,more-than-1000cc,0.00%,25-35,Dead
30/10/2023,8:29:51,Nakhon-Ratchasima, 111cc - 125cc,57.45%,25-35,Dead
20/11/2023,8:31:18,Nakhon-Ratchasima, 126cc - 150cc,6.38%,25-35,Dead
22/12/2023,0:32:50,Nakhon-Ratchasima, 156cc - 300cc,6.38%,25-35,Dead
6/12/2023,14:40:21,Nakhon-Ratchasima, 400cc - 1000cc,14.89%,25-35,Dead
16/10/2023,9:53:37,Nakhon-Ratchasima,less-than-110cc,14.89%,25-35,Dead
13/12/2023,7:12:14,Nakhon-Ratchasima,more-than-1000cc,0.00%,25-35,Dead
23/05/2023,12:30:35,Surat-Thani, 111cc - 125cc,50.00%,25-35,Dead
5/1/2023,12:30:55,Surat-Thani, 126cc - 150cc,25.00%,25-35,Dead
1/1/2023,15:12:28,Surat-Thani, 156cc - 300cc,0.00%,25-35,Dead
7/1/2023,3:23:26,Surat-Thani, 400cc - 1000cc,6.25%,25-35,Dead
17/05/2023,23:38:14,Surat-Thani,less-than-110cc,18.75%,25-35,Dead
18/02/2023,23:31:20,Surat-Thani,more-than-1000cc,0.00%,25-35,Dead
1/12/2023,9:39:22,Chiang-Mai, 111cc - 125cc,52.17%,36-60,Dead
30/04/2023,6:10:33,Chiang-Mai, 126cc - 150cc,7.61%,36-60,Dead
19/03/2023,10:44:57,Chiang-Mai, 156cc - 300cc,2.17%,36-60,Dead
22/04/2023,21:28:50,Chiang-Mai, 400cc - 1000cc,2.17%,36-60,Dead
8/8/2023,20:01:38,Chiang-Mai,less-than-110cc,34.78%,36-60,Dead
29/12/2023,16:10:21,Chiang-Mai,more-than-1000cc,1.09%,36-60,Dead
19/08/2023,20:15:57,Bangkok, 111cc - 125cc,67.87%,36-60,Dead
20/10/2023,11:14:24,Bangkok, 126cc - 150cc,13.12%,36-60,Dead
10/6/2023,23:17:14,Bangkok, 156cc - 300cc,4.07%,36-60,Dead
13/01/2023,16:52:42,Bangkok, 400cc - 1000cc,1.36%,36-60,Dead
28/07/2023,21:23:41,Bangkok,less-than-110cc,12.67%,36-60,Dead
25/06/2023,12:57:28,Bangkok,more-than-1000cc,0.45%,36-60,Dead
7/1/2023,15:36:30,Kanchanaburi, 111cc - 125cc,53.57%,36-60,Dead
26/06/2023,8:44:23,Kanchanaburi, 126cc - 150cc,1.79%,36-60,Dead
13/04/2023,15:47:40,Kanchanaburi, 156cc - 300cc,1.79%,36-60,Dead
19/07/2023,7:10:05,Kanchanaburi, 400cc - 1000cc,3.57%,36-60,Dead
29/12/2023,8:33:57,Kanchanaburi,less-than-110cc,39.29%,36-60,Dead
1/2/2023,18:15:43,Chonburi, 111cc - 125cc,49.52%,36-60,Dead
4/1/2023,12:19:12,Chonburi, 126cc - 150cc,10.48%,36-60,Dead
11/11/2023,8:08:22,Chonburi, 156cc - 300cc,2.86%,36-60,Dead
16/04/2023,5:24:29,Chonburi, 400cc - 1000cc,1.90%,36-60,Dead
24/06/2023,16:03:34,Chonburi,less-than-110cc,31.43%,36-60,Dead
3/1/2023,2:00:50,Chonburi,more-than-1000cc,0.00%,36-60,Dead
27/06/2023,3:51:21,Nakhon-Ratchasima, 111cc - 125cc,61.05%,36-60,Dead
26/11/2023,4:26:12,Nakhon-Ratchasima, 126cc - 150cc,6.32%,36-60,Dead
20/05/2023,19:45:46,Nakhon-Ratchasima, 156cc - 300cc,1.05%,36-60,Dead
11/10/2023,23:31:57,Nakhon-Ratchasima, 400cc - 1000cc,6.32%,36-60,Dead
5/12/2023,5:18:51,Nakhon-Ratchasima,less-than-110cc,24.21%,36-60,Dead
11/3/2023,20:17:21,Nakhon-Ratchasima,more-than-1000cc,1.05%,36-60,Dead
23/03/2023,6:41:50,Surat-Thani, 111cc - 125cc,68.89%,36-60,Dead
5/5/2023,21:49:42,Surat-Thani, 126cc - 150cc,8.89%,36-60,Dead
5/9/2023,19:24:37,Surat-Thani, 156cc - 300cc,2.22%,36-60,Dead
12/10/2023,1:35:53,Surat-Thani, 400cc - 1000cc,0.00%,36-60,Dead
14/05/2023,11:52:27,Surat-Thani,less-than-110cc,20.00%,36-60,Dead
31/03/2023,5:43:38,Chiang-Mai, 111cc - 125cc,49.12%,60++,Dead
23/02/2023,15:17:02,Chiang-Mai, 126cc - 150cc,1.75%,60++,Dead
30/10/2023,23:37:29,Chiang-Mai, 156cc - 300cc,0.00%,60++,Dead
28/11/2023,5:27:10,Chiang-Mai, 400cc - 1000cc,1.75%,60++,Dead
23/06/2023,18:52:48,Chiang-Mai,less-than-110cc,47.37%,60++,Dead
23/05/2023,4:33:14,Bangkok, 111cc - 125cc,62.50%,60++,Dead
20/06/2023,20:05:51,Bangkok, 126cc - 150cc,10.71%,60++,Dead
29/03/2023,23:19:40,Bangkok, 156cc - 300cc,3.57%,60++,Dead
19/03/2023,14:03:01,Bangkok, 400cc - 1000cc,1.79%,60++,Dead
11/12/2023,5:47:41,Bangkok,less-than-110cc,21.43%,60++,Dead
3/12/2023,20:27:05,Bangkok,more-than-1000cc,0.00%,60++,Dead
27/01/2023,10:33:13,Kanchanaburi, 111cc - 125cc,60.87%,60++,Dead
19/10/2023,12:20:59,Kanchanaburi, 156cc - 300cc,0.00%,60++,Dead
30/12/2023,4:30:36,Kanchanaburi,less-than-110cc,39.13%,60++,Dead
11/7/2023,0:41:38,Chonburi, 111cc - 125cc,54.35%,60++,Dead
6/6/2023,15:40:47,Chonburi, 126cc - 150cc,13.04%,60++,Dead
16/11/2023,8:52:20,Chonburi, 156cc - 300cc,0.00%,60++,Dead
17/10/2023,4:15:59,Chonburi, 400cc - 1000cc,0.00%,60++,Dead
7/3/2023,21:32:30,Chonburi,less-than-110cc,28.26%,60++,Dead
8/12/2023,10:56:26,Chonburi,more-than-1000cc,0.00%,60++,Dead
14/11/2023,4:29:15,Nakhon-Ratchasima, 111cc - 125cc,46.94%,60++,Dead
15/04/2023,9:58:13,Nakhon-Ratchasima, 126cc - 150cc,8.16%,60++,Dead
5/11/2023,3:49:11,Nakhon-Ratchasima, 156cc - 300cc,2.04%,60++,Dead
6/12/2023,23:54:22,Nakhon-Ratchasima, 400cc - 1000cc,2.04%,60++,Dead
25/08/2023,22:35:08,Nakhon-Ratchasima,less-than-110cc,40.82%,60++,Dead
12/10/2023,2:47:12,Surat-Thani, 111cc - 125cc,66.67%,60++,Dead
8/9/2023,19:20:43,Surat-Thani, 126cc - 150cc,6.67%,60++,Dead
30/06/2023,14:54:45,Surat-Thani, 400cc - 1000cc,0.00%,60++,Dead
11/1/2023,11:18:21,Surat-Thani,less-than-110cc,23.33%,60++,Dead
15/02/2023,12:38:06,Chiang-Mai, 111cc - 125cc,58.16%,14-Jan,Injury
11/9/2023,2:36:48,Chiang-Mai, 126cc - 150cc,7.08%,14-Jan,Injury
30/05/2023,20:10:13,Chiang-Mai, 156cc - 300cc,0.43%,14-Jan,Injury
15/12/2023,11:57:28,Chiang-Mai, 400cc - 1000cc,0.51%,14-Jan,Injury
5/3/2023,13:56:52,Chiang-Mai,less-than-110cc,33.74%,14-Jan,Injury
26/02/2023,5:41:43,Bangkok, 111cc - 125cc,62.80%,14-Jan,Injury
16/02/2023,18:19:24,Bangkok, 126cc - 150cc,18.62%,14-Jan,Injury
13/04/2023,21:33:43,Bangkok, 156cc - 300cc,1.91%,14-Jan,Injury
13/09/2023,19:53:42,Bangkok, 400cc - 1000cc,0.60%,14-Jan,Injury
8/9/2023,1:47:04,Bangkok,less-than-110cc,15.20%,14-Jan,Injury
28/07/2023,5:37:18,Bangkok,more-than-1000cc,0.04%,14-Jan,Injury
30/07/2023,20:03:47,Kanchanaburi, 111cc - 125cc,58.10%,14-Jan,Injury
5/11/2023,10:24:12,Kanchanaburi, 126cc - 150cc,3.70%,14-Jan,Injury
15/08/2023,5:49:59,Kanchanaburi, 156cc - 300cc,0.46%,14-Jan,Injury
10/4/2023,8:34:56,Kanchanaburi, 400cc - 1000cc,0.00%,14-Jan,Injury
12/2/2023,9:11:03,Kanchanaburi,less-than-110cc,37.50%,14-Jan,Injury
22/10/2023,21:09:10,Nakhon-Ratchasima, 111cc - 125cc,61.35%,14-Jan,Injury
3/5/2023,13:57:52,Nakhon-Ratchasima, 126cc - 150cc,4.56%,14-Jan,Injury
7/3/2023,21:40:21,Nakhon-Ratchasima, 156cc - 300cc,0.59%,14-Jan,Injury
